Symbol	Name	Price
SPCE	Virgin Galactic	53.79
SPDC	Speed Commerce	0.03
SPEL	Spinal Elements	7.2
SPFI	South Plains Financial	19.13
SPG	Simon Property Group	92.94
SPGI	S&P Global	321.84
SPH	Suburban Propane Partners	16.2
SPHS	Sophiris Bio	0.04
SPI	SPI Energy	9.7
SPKE	Spark Energy	11
SPLK	Splunk	171.63
SPLP	Steel Partners Holdings	13.91
SPN	Superior Energy Services	0.08
SPND	Spindletop Oil & Gas	2.05
SPNE	SeaSpine Holdings	16.64
SPNS	Sapiens International	32.82
SPNV	Supernova Partners Acquisition	11.12
SPNX	Superior Energy Services	0.06
SPOK	Spok Holdings	11.12
SPOT	Spotify Technology	332.65
SPOWF	Strata Power	0.04
SPPI	Spectrum Pharmaceuticals	3.71
SPPJY	Sappi	2.8
SPR	Spirit AeroSystems	34.76
SPRB	Spruce Biosciences	20.35
SPRO	Spero Therapeutics	19.18
SPRS	Surge Components	2.35
SPRT	Support.com, Inc.	2.17
SPSC	SPS Commerce	101.94
SPT	Sprout Social	64
SPTN	SpartanNash	18.04
SPWH	Sportsman''s Warehouse	17.45
SPWR	SunPower	48.69
SPXC	SPX Corporation	53.47
SQ	Square	221.94
SQBG	Sequential Brands Group	17.98
SQFT	Presidio Property Trust	3.69
SQM	Sociedad Quimica y Minera de Chile	52.03
SQNS	Sequans Communications	8.38
SQZ	SQZ Biotechnologies	24.55
SR	Spire	62.35
SRAC	Stable Road Acquisition	22.27
SRAX	SRAX, Inc.	3.95
SRC	Spirit Realty Capital	39.62
SRCE	1st Source	39.56
SRCH	Searchlight Minerals	0.02
SRCL	Stericycle	66.77
SRDX	SurModics	44.51
SRE	Sempra Energy	124.94
SREV	ServiceSource International	1.64
SRG	Seritage Growth Properties	17.59
SRGA	Surgalign Holdings	1.7
SRGZ	Star Gold	0.05
SRI	Stoneridge	27.86
SRL	Scully Royalty	7.7
SRLP	Sprague Resources	22.1
SRNA	Surna	0.09
SRNE	Sorrento Therapeutics	14.63
SRPT	Sarepta Therapeutics	89.99
SRRA	Sierra Oncology	14.67
SRRK	Scholar Rock Holding	58.93
SRSA	Sarissa Capital Acquisition	10.84
SRT	Startek	8.24
SRTS	Sensus Healthcare	3.75
SSB	South State Corporation	70.65
SSBI	Summit State Bank	14.59
SSBP	SSB Bancorp	9
SSD	Simpson Manufacturing	95.27
SSKN	STRATA Skin Sciences	1.77
SSL	Sasol	10.89
SSNC	SS&C Technologies	63.73
SSNLF	Samsung Electronics	44.2
SSNT	SilverSun Technologies	4.85
SSP	E.W. Scripps	15.68
SSPK	Silver Spike Acquisition	19.9
SSRM	SSR Mining	17.92
SSSS	SuRo Capital	15.01
SSTI	ShotSpotter	47.63
SSTK	Shutterstock	66.28
SSUMY	Sumitomo	13.95
SSY	SunLink Health Systems	1.64
SSYS	Stratasys	45.53
ST	Sensata Technologies Holding	55.39
STAA	STAAR Surgical	106.75
STAF	Staffing 360 Solutions	0.87
STAG	Stag Industrial	30.93
STAR	iStar Inc.	15.23
STBA	S&T Bancorp	26.26
STC	Stewart Information Services	46.92
STCN	Steel Connect	1.85
STE	Steris	186.32
STEP	StepStone Group	35.83
STFC	State Auto Financial	16.64
STG	Sunlands Technology Group	1.18
STIC	Northern Star Acquisition	13.8
STIM	Neuronetics	16.43
STKL	SunOpta	15.49
STKS	ONE Group Hospitality	3.95
STL	Sterling Bancorp	18.91
STLD	Steel Dynamics	34.92
STM	STMicroelectronics	41.46
STMH	Stem Holdings	0.65
STMP	Stamps.com	236.12
STN	Stantec	36.53
STND	Standard AVB Financial	32.76
STNE	StoneCo	74.85
STNG	Scorpio Tankers	12.57
STOK	Stoke Therapeutics	59.05
STON	StoneMor	2.97
STOR	STORE Capital	31.6
STPK	Star Peak Energy Transition	33.39
STRA	Strategic Education	90.3
STRI	STR Holdings	0.12
STRL	Sterling Construction Company	20.91
STRM	Streamline Health Solutions	2.02
STRO	Sutro Biopharma	24.14
STRS	Stratus Properties	26
STRT	STRATTEC Security	64
STSA	Satsuma Pharmaceuticals	5.96
STT	State Street	70.25
STTK	Shattuck Labs	47.78
STWD	Starwood Property Trust	19.16
STWO	ACON S2 Acquisition	10.55
STX	Seagate Technology	66.74
STXB	Spirit of Texas Bancshares	18.28
STXS	Stereotaxis	4.62
STZ	Constellation Brands	215.06
STZ.B	Constellation Brands	213.45
SU	Suncor Energy	16.79
SUBCY	Subsea 7	9.58
SUI	Sun Communities	148.44
SUM	Summit Materials	22.59
SUMO	Sumo Logic	33.64
SUMR	Summer Infant	17.3
SUN	Sunoco	31.87
SUNS	Solar Senior Capital	14.48
SUNW	Sunworks	17.02
SUP	Superior Industries International	4.9
SUPN	Supernus Pharmaceuticals	30.01
SUPV	Grupo Supervielle	1.81
SURF	Surface Oncology	10.97
SUWN	Sunwin Stevia International	0.06
SUZ	Suzano	11.77
SV	Spring Valley Acquisition	10.7
SVA	Sinovac Biotech	6.47
SVAC	Starboard Value Acquisition	10.74
SVBI	Severn Bancorp	7.69
SVBL	Silver Bull Resources	0.85
SVC	Service Properties Trust	10.67
SVM	Silvercorp Metals - SVMK, Inc.	8.1
SVMK	SurveyMonkey	25.59
SVRA	Savara	1.54
SVT	Servotronics	9.09
SVVC	Firsthand Technology Value Fund	5.86
SWAV	ShockWave Medical	118.39
SWBI	Smith & Wesson Brands	16.83
SWCH	Switch, Inc.	17.86
SWI	SolarWinds	16.61
SWIR	Sierra Wireless	18.96
SWK	Stanley Black & Decker	174.28
SWKH	SWK Holdings	13.36
SWKS	Skyworks Solutions	185.79
SWM	Schweitzer-Mauduit International	38.29
SWN	Southwestern Energy	3.96
SWTX	Springworks Therapeutics	83.74
SWX	Southwest Gas Holdings	60.76
SXC	SunCoke Energy	5.43
SXI	Standex International	85.31
SXT	Sensient Technologies	75.25
SXTC	China SXT Pharmaceuticals	0.73
SXYAY	Sika	28.05
SY	So-Young International	12.04
SYBT	Stock Yards Bancorp	45.09
SYBX	Synlogic	3.61
SYEV	Seychelle Environmental Technologies	0.08
SYF	Synchrony Financial	34.69
SYK	Stryker	226.54
SYKE	Sykes Enterprises	39.7
SYN	Synthetic Biologics	0.81
SYNA	Synaptics	104.15
SYNC	Synacor	1.69
SYNE	Synthesis Energy Systems	0.39
SYNH	Syneos Health	75.99
SYNL	Synalloy	7.84
SYPR	Sypris Solutions	2.39
SYRS	Syros Pharmaceuticals	10.91
SYTA	Siyata Mobile	10.5
SYX	Systemax	42.15
SYY	Sysco	71.57
T	AT&T	28.65
TA	TravelCenters of America	26.86
TAC	TransAlta	8.99
TACO	Del Taco Restaurants	9.87
TACT	TransAct Technologies	9.2
TAIT	Taitron Components	3.7
TAK	Takeda Pharmaceutical	17.75
TAL	TAL Education Group	76.6
TALN	Talon International	0.06
TALO	Talos Energy	8.58
TANH	Tantech Holdings	1.84
TAOP	Taoping	3.38
TAP	Molson Coors	49.51
TARA	ArTara Therapeutics	17.83
TARO	Taro Pharmaceutical Industries	75.89
TARS	Tarsus Pharmaceuticals	38.64
TAST	Carrols Restaurant Group	6.09
TAT	TransAtlantic Petroleum	21
TATT	TAT Technologies	5.45
TAYD	Taylor Devices	10.28
TBA	Thoma Bravo Advantage	0.15
TBBA	TEB Bancorp	7.94
TBBK	The Bancorp, Inc.	17.02
TBI	TrueBlue	19.39
TBIO	Translate Bio	24.46
TBK	Triumph Bancorp	57.99
TBLT	Toughbuilt Industries	1.39
TBNK	Territorial Bancorp	23.42
TBPH	Theravance Biopharma	18.79
TC	TuanChe	3.81
TCBI	Texas Capital Bancshares	62
TCBK	TriCo Bancshares	38.04
TCCO	Technical Communications	3.66
TCDA	Tricida	6.91
TCEHY	Tencent Holdings	93.91
TCF	TCF Financial	39.02
TCFC	Community Financial Corporation	23.76
TCI	Transcontinental Realty Investors	20.8
TCMD	Tactile Systems Technology	55.39
TCNNF	Trulieve Cannabis	40.03
TCO	Taubman Centers	0.04
TCOM	Trip.com Group	31.15
TCON	TRACON Pharmaceuticals	9.72
TCP	TC Pipelines	29.71
TCPC	Blackrock TCP Capital	11.7
TCRR	TCR2 Therapeutics	26.28
TCS	Container Store Group	15.51
TCX	Tucows	81.09
TD	Toronto-Dominion Bank	56.56
TDAC	Trident Acquisitions	13.38
TDC	Teradata	27.82
TDG	TransDigm Group	570.31
TDOC	Teladoc Health	264.1
TDS	Telephone & Data Systems	19.05
TDW	Tidewater	9.8
TDY	Teledyne Technologies	373.46
TEAM	Atlassian	234.87
TECH	Bio-Techne	340.07
TECK	Teck Resources	18.65
TEDU	Tarena International	3.07
TEF	Telefonica	4.38
TEGY	TransAct Energy	0.06
TEKK	Tekkorp Digital Acquisition	10.68
TEL	TE Connectivity	124.53
TELA	TELA Bio	14.1
TELL	Tellurian	3.07
TEN	Tenneco	10.65
TENB	Tenable Holdings	50.77
TENX	Tenax Therapeutics	2.22
TEO	Telecom Argentina	6.49
TER	Teradyne	117.55
TESS	TESSCO Technologies	8.3
TEUM	Pareteum Corporation	0.55
TEVA	Teva Pharmaceutical	12.01
TEX	Terex	36.45
TFC	Truist Financial	48.38
TFFP	TFF Pharmaceuticals	16.13
TFII	TFI International	70.21
TFSL	TFS Financial	17.6
TFX	Teleflex	379.33
TG	Tredegar	14.88
TGA	TransGlobe Energy	1.09
TGAN	Transphorm	4.79
TGB	Taseko Mines	1.37
TGC	Tengasco	2.15
TGEN	Tecogen	1.55
TGH	Textainer Group Holdings	18.4
TGHI	Touchpoint Group Holdings	0.02
TGI	Triumph Group	11.24
TGLS	Tecnoglass	7
TGNA	Tegna	16.57
TGP	Teekay LNG Partners	12.33
TGS	Transportadora de Gas del Sur	5.16
TGT	Target	183.57
TGTX	TG Therapeutics	48.47
TH	Target Hospitality	1.88
THBR	Thunder Bridge Acquisition II	12.06
THC	Tenet Healthcare	50.72
THCA	Tuscan Holdings Corp. II	11.21
THCB	Tuscan Holdings	24.5
THFF	First Financial Corporation	38.84
THG	Hanover Insurance Group	113.41
THM	International Tower Hill Mines	1.44
THMO	ThermoGenesis Holdings	3.01
THO	Thor Industries	117.31
THR	Thermon Group Holdings	14.99
THRM	Gentherm	63.89
THRY	Thryv Holdings	18.8
THS	TreeHouse Foods	41.43
THTX	Theratechnologies	2.23
TIF	Tiffany & Co.	2447
TIG	Trean Insurance Group	15.3
TIGO	Millicom International Cellular	37.57
TIGR	UP Fintech Holding	18.7
TIKK	Tel-Instrument Electronics	3.25
TILE	Interface	10.35
TIMB	TIM S.A.	12.19
TIPT	Tiptree	4.95
TISI	Team, Inc.	10.66
TITN	Titan Machinery	21.87
TJX	TJX Companies	64.07
TK	Teekay Corporation	2.58
TKAT	Takung Art	2
TKC	Turkcell	5.59
TKLS	Trutankless	0.3
TKOI	Telkonet	0.04
TKR	Timken	78.75
TLC	Taiwan Liposome	5.59
TLF	Tandy Leather Factory	19.06
TLFA	Tandy Leather Factory	3.37
TLGT	Teligent	0.9
TLK	Telkom Indonesia	23.2
TLMD	SOC Telemed	7.11
TLND	Talend	44.45
TLRD	Tailored Brands	380
TLRS	Timberline Resources	0.25
TLRY	Tilray	19.1
TLS	Telos	37.5
TLSA	Tiziana Life Sciences	3.82
TLSS	Transportation & Logistics Systems	0.05
TLYS	Tilly''s	9.86
TM	Toyota Motor	140.41
TMBR	Timber Pharmaceuticals	1.25
TMDI	Titan Medical	2.5
TMDX	TransMedics Group	21.85
TME	Tencent Music Entertainment	26.99
TMHC	Taylor Morrison Home	26.49
TMO	Thermo Fisher Scientific	515.47
TMOAF	TomTom	10.31
TMP	Tompkins Financial	68.41
TMPM	Turmeric Acquisition	10.15
TMQ	Trilogy Metals	2.18
TMRC	Texas Mineral Resources	1.6
TMST	TimkenSteel	4.99
TMTS	Spartacus Acquisition	10.3
TMUS	T-Mobile US	128.42
TMX	Terminix Global Holdings	48.12
TNAV	Telenav	4.77
TNC	Tennant Company	68.55
TNDM	Tandem Diabetes Care	93.31
TNET	TriNet Group	76.36
TNK	Teekay Tankers	10.3
TNLX	Trans-Lux Corporation	0.35
TNP	Tsakos Energy Navigation	8.44
TNXP	Tonix Pharmaceuticals	0.97
TOCA	Tocagen	16.31
TOFB	Tofutti Brands	1.95
TOL	Toll Brothers	51.5
TOMZ	TOMI Environmental Solutions	4.75
TOPS	Top Ships	2.08
TORM	TOR Minerals International	1.35
TOT	Total S.A.	42.1
TOTA	Tottenham Acquisition I	90.4
TOUR	Tuniu Corporation	1.92
TOWN	TowneBank	23.77
TOWTF	Tower One Wireless	0.07
TPB	Turning Point Brands	51.62
TPC	Tutor Perini	15.25
TPCO	Tribune Publishing	14.76
TPCS	Techprecision	1.3
TPGY	TPG Pace Beneficial Finance	26.03
TPH	TRI Pointe Group	20.4
TPHS	Trinity Place Holdings	1.66
TPIC	TPI Composites	62.63
TPL	Texas Pacific Land Trust	834
TPR	Tapestry	31.85
TPRE	Third Point Reinsurance	9.59
TPTX	Turning Point Therapeutics	124.46
TPVG	TriplePoint Venture Growth BDC	13.69
TPX	Tempur Sealy International	27.35
TR	Tootsie Roll Industries	37.26
TRAC	Track Data Corporation	30
TRC	Tejon Ranch	16.28
TRCH	Torchlight Energy Resources	1.75
TRCK	Track Group	0.8
TREB	Trebia Acquisition	10.88
TREC	Trecora Resources	6.33
TREE	LendingTree	320.63
TREX	Trex Company	95.76
TRGP	Targa Resources	28
TRHC	Tabula Rasa HealthCare	55.38
TRI	Thomson Reuters	83.5
TRIB	Trinity Biotech	5.08
TRIL	Trillium Therapeutics	13.26
TRIP	TripAdvisor	32.81
TRIT	Triterras Fintech	6.84
TRMB	Trimble	67.72
TRMD	Torm PLC	7.21
TRMK	Trustmark	27.93
TRMT	Tremont Mortgage Trust	3.98
TRN	Trinity Industries	28.27
TRNO	Terreno Realty	58.37
TRNS	Transcat	37.5
TRNX	Taronis Technologies	0.07
TROW	T. Rowe Price Group	156.09
TROX	Tronox Holdings	16.86
TRP	TC Energy	43.13
TRPXY	Therapix Biosciences	4.6
TRQ	Turquoise Hill Resources	11.91
TRS	TriMas Corporation	32.25
TRST	TrustCo Bank Corp NY	6.29
TRT	Trio-Tech International	4.72
TRTC	Terra Tech	0.26
TRTN	Triton International	47.65
TRTX	TPG RE Finance Trust	10.03
TRU	TransUnion	90.83
TRUE	TrueCar	4.65
TRUP	Trupanion	113.22
TRV	Travelers	138.21
TRVG	Trivago	2.38
TRVI	Trevi Therapeutics	3.03
TRVN	Trevena	2.4
TRX	Tanzanian Gold	0.89
TRXC	TransEnterix	3.26
TS	Tenaris	15.79
TSBK	Timberland Bancorp	25.25
TSC	TriState Capital Holdings	19.02
TSCO	Tractor Supply	139.72
TSE	Trinseo	53.42
TSEM	Tower Semiconductor	30.65
TSHA	Taysha Gene Therapies	26.06
TSIA	TS Innovation Acquisitions	15.83
TSLA	Tesla	839.81
TSLX	TPG Specialty Lending	20.69
TSM	Taiwan Semiconductor	126.66
TSN	Tyson Foods	64.19
TSQ	Townsquare Media	9.99
TSRI	TSR, Inc.	9.15
TSU	TIM Participacoes	87.21
TT	Trane Technologies	142.75
TTC	Toro Company	95.1
TTCF	Tattooed Chef	23.43
TTD	The Trade Desk	793.21
TTDKY	TDK Corporation	154.82
TTEC	TTEC Holdings	78.11
TTEK	Tetra Tech	124.02
TTGT	TechTarget	80.51
TTI	TETRA Technologies	1.48
TTM	Tata Motors	19.52
TTMI	TTM Technologies	13.69
TTNP	Titan Pharmaceuticals	3.47
TTOO	T2 Biosystems	2.18
TTSH	Tile Shop Holdings	5.8
TTWO	Take-Two Interactive	200.94
TU	TELUS Corporation	20.62
TUESQ	Tuesday Morning	0.0
TUFN	Tufin Software Technologies	17.96
TUP	Tupperware Brands	30.69
TURN	180 Degree Capital	6.31
TUSK	Mammoth Energy Services	4.06
TV	Grupo Televisa	7.83
TVTX	Travere Therapeutics	25.88
TVTY	Tivity Health	23.42
TW	Tradeweb Markets	64.5
TWCT	TWC Tech Holdings II	10.69
TWER	Towerstream Corporation	0.3
TWI	Titan International	7.29
TWIN	Twin Disc	7.86
TWLO	Twilio	371.55
TWND	Tailwind Acquisition	10.73
TWNK	Hostess Brands	15.07
TWO	Two Harbors Investment	6.12
TWOU	2U, Inc	42.21
TWST	Twist Bioscience	180.27
TWTR	Twitter	52.66
TX	Ternium	27.34
TXG	10X Genomics	176.83
TXMD	TherapeuticsMD	1.75
TXN	Texas Instruments	172.46
TXRH	Texas Roadhouse	78.13
TXSO	Texas South Energy	0
TXT	Textron	45.34
TYG	Tortoise Energy Infrastructure	21.5
TYHT	Shineco	3.84
TYL	Tyler Technologies	426.78
TYME	Tyme Technologies	1.78
TZOO	Travelzoo	11.41
U	Unity Software	152.93
UA	Under Armour	15.41
UAA	Under Armour	17.99
UAL	United Airlines	39.94
UAMY	United States Antimony	0.84
UAN	CVR Partners	17.98
UAVS	AgEagle Aerial Systems	11.5
UBA	Urstadt Biddle Properties	14.02
UBCP	United Bancorp	13.68
UBER	Uber Technologies	52.76
UBFO	United Security Bancshares	6.77
UBOH	United Bancshares	23.75
UBP	Urstadt Biddle Properties	11.93
UBS	UBS Group	14.64
UBSI	United Bankshares	33.07
UBX	Unity Biotechnology	6.46
UCBI	United Community Banks	30.23
UCL	uCloudlink Group	10.41
UCTT	Ultra Clean Holdings	40.15
UDR	UDR, Inc.	38.76
UE	Urban Edge Properties	14.03
UEC	Uranium Energy	1.83
UEIC	Universal Electronics	53.03
UEPS	Net 1 UEPS Technologies	5.1
UFAB	Unique Fabricating	7.1
UFCS	United Fire Group	28.55
UFI	Unifi, Inc.	23.61
UFPI	Universal Forest Products	56.8
UFPT	UFP Technologies	46.77
UFS	Domtar	30.84
UG	United-Guardian	14.01
UGHL	Union Bridge Holdings	0.21
UGI	UGI Corporation	36.38
UGP	Ultrapar Participacoes	4.07
UGRO	Urban-gro	0
UHAL	Amerco	476.33
UHS	Universal Health Services	127.68
UHT	Universal Health Realty Income Trust	59.24
UI	Ubiquiti	319.55
UIHC	United Insurance Holdings	5.25
UIS	Unisys	24.22
UK	Ucommune International	3.29
UL	Unilever PLC	58.38
ULBI	Ultralife	5.95
ULH	Universal Logistics Holdings	21.85
ULTA	Ulta Beauty	282.21
ULTRF	Ultrapetrol (Bahamas) Ltd.	0.01
ULUR	Uluru Inc.	0.31
UMBF	UMB Financial	73.34
UMC	United Microelectronics	9.32
UMH	UMH Properties	15.05
UMPQ	Umpqua Holdings	15.1
UNAM	Unico American	5.62
UNB	Union Bankshares	27.47
UNF	UniFirst	216.95
UNFI	United Natural Foods	26.72
UNH	UnitedHealth	334
UNIT	Uniti Group	12.64
UNM	Unum Group	23.73
UNP	Union Pacific	198.6
UNT	Unit Corporation	37.95
UNTY	Unity Bancorp	18.54
UNVR	Univar Solutions	19.12
UONE	Urban One	6.96
UONEK	Urban One	1.68
UPLD	Upland Software	49.46
UPS	United Parcel Service	156.26
UPST	Upstart Holdings	70.25
UPWK	Upwork	45.11
URBN	Urban Outfitters	27.13
URG	Ur-Energy	0.98
URGN	UroGen Pharma	21.87
URI	United Rentals	253.28
UROV	Urovant Sciences	16.19
USAC	USA Compression Partners	13.59
USAK	USA Truck	10.6
USAP	Universal Stainless & Alloy Products	7.18
USAS	Americas Gold & Silver	2.99
USAT	USA Technologies	9.93
USAU	U.S. Gold Corp	11.4
USB	U.S. Bancorp	42.75
USCR	U.S. Concrete	47.32
USDP	USD Partners	5.01
USEG	U.S. Energy	4.76
USFD	US Foods Holding	31.31
USIO	Usio, Inc.	4.3
USLM	United States Lime & Minerals	128.63
USM	United States Cellular	31.86
USNA	USANA Health Sciences	81.82
USPH	U.S. Physical Therapy	126.51
USRM	U.S. Stem Cell	0.03
USWS	U.S. Well Services	0.92
USX	U.S. Xpress Enterprises	7.5
UTHR	United Therapeutics	168.22
UTI	Universal Technical Institute	6.19
UTL	Unitil	41.95
UTMD	Utah Medical Products	86.03
UTSI	UTStarcom Holdings	1.81
UTX	United Technologies	129.3
UTZ	Utz Brands	23.27
UUU	Universal Security Instruments	8.39
UUUU	Energy Fuels	4.27
UVE	Universal Insurance Holdings	13.46
UVSP	Univest Financial	22.79
UVV	Universal Corporation	45.62
UXIN	Uxin Limited	1.23
V	Visa, Inc	198.36
VABK	Virginia National Bankshares	29.6
VAC	Marriott Vacations Worldwide	129.15
VACQ	Vector Acquisition	10.35
VAL	Valaris	23.25
VALE	Vale S.A.	16.74
VALPQ	Valaris	0.12
VALU	Value Line	30.2
VAPO	Vapotherm	34.5
VAR	Varian Medical Systems	176.09
VASO	Vaso Corporation	0.09
VBFC	Village Bank & Trust Financial	35.31
VBIO	Vitality Biopharma	0.08
VBIV	VBI Vaccines	3.96
VBLT	Vascular Biogenics	2.44
VBTX	Veritex Holdings	26.12
VC	Visteon	134.14
VCEL	Vericel	44.37
VCNX	Vaccinex	2.5
VCRA	Vocera Communications	43.8
VCSY	Vertical Computer Systems	0.0
VCTR	Victory Capital Holdings	21.99
VCYT	Veracyte	60.72
VEC	Vectrus	51.55
VECO	Veeco Instruments	19.38
VEDL	Vedanta	9.43
VEEV	Veeva Systems	282.91
VEL	Velocity Financial	7.2
VEN	Venus Acquisition	101
VEON	VEON Ltd.	1.62
VER	VEREIT, Inc	35.71
VERB	Verb Technology Company	1.69
VERI	Veritone	40.84
VERO	Venus Concept	1.89
VERU	Veru Inc.	9.64
VERX	Vertex	32.66
VERY	Vericity	9.22
VET	Vermilion Energy	4.53
VFC	VF Corporation	78.62
VFF	Village Farms International	12.33
VFRM	Veritas Farms	0.21
VG	Vonage Holdings	13.06
VGAC	VG Acquisition	13.42
VGR	Vector Group	11.65
VGZ	Vista Gold	1.05
VHC	VirnetX Holding	6.43
VHI	Valhi, Inc.	16.07
VIAC	ViacomCBS	52.33
VIACA	ViacomCBS	52.38
VIAO	VIA optronics AG	14
VIAV	Viavi Solutions	15.98
VIBI	Vilacto Bio	0
VICA	Rafina Innovations	0.05
VICI	VICI Properties	26.3
VICR	Vicor Corporation	88.93
VIE	Viela Bio	52.81
VIH	VPC Impact Acquisition	15
VIHD	Vision Hydrogen	13.4
VII	7GC & Co. Holdings	6.66
VINC	Vincera Pharma	20.86
VIOT	Viomi Technology	7.18
VIPS	Vipshop Holdings	29.25
VIR	Vir Biotechnology	66.45
VIRC	Virco Manufacturing	2.88
VIRI	Virios Therapeutics	6.75
VIRT	Virtu Financial	29.64
VISL	Vislink Technologies	2.58
VIST	Vista Oil & Gas	2.49
VITL	Vital Farms	25.5
VIV	Telefonica Brasil	8.52
VIVE	Viveve Medical	3.77
VIVHY	Vivendi	30.99
VIVO	Meridian Bioscience	23.22
VJET	Voxeljet AG	15.85
VKTX	Viking Therapeutics	7.51
VLDR	Velodyne Lidar	21.7
VLGEA	Village Super Market	21.23
VLO	Valero Energy	56.24
VLRS	Controladora Vuela Compania de Aviacion	12.06
VLY	Valley National Bancorp	10.35
VMAC	Vistas Media Acquisition	10.08
VMAR	Vision Marine Technologies	14.8
VMC	Vulcan Materials	152
VMD	Viemed Healthcare	8.94
VMI	Valmont Industries	195.09
VMW	VMware	137.67
VNCE	Vince Holding	8.15
VNDA	Vanda Pharmaceuticals	14.61
VNE	Veoneer	27.1
VNET	21Vianet Group	39.75
VNO	Vornado Realty Trust	38.77
VNOM	Viper Energy Partners	14.16
VNRX	VolitionRX	4.8
VNT	Vontier	33.05
VNTR	Venator Materials	4.19
VOC	VOC Energy Trust	4.2
VOD	Vodafone Group	17.45
VOLT	Volt Information Sciences	2.74
VOXX	VOXX International	19.18
VOYA	Voya Financial	56.26
VPG	Vishay Precision Group	32.33
VRA	Vera Bradley	8.48
VRAY	ViewRay	4.65
VRCA	Verrica Pharmaceuticals	12.14
VREX	Varex Imaging	19.29
VRM	Vroom	40.3
VRME	VerifyMe	4.2
VRNA	Verona Pharma	7.9
VRNS	Varonis Systems	181.83
VRNT	Verint Systems	77.44
VRRM	Verra Mobility	13.1
VRS	Verso	11.89
VRSK	Verisk Analytics	185.94
VRSN	VeriSign	198.71
VRT	Vertiv Holdings	20.14
VRTS	Virtus Investment Partners	221.64
VRTU	Virtusa	51.15
VRTV	Veritiv Corporation	19.1
VRTX	Vertex Pharmaceuticals	231.77
VSAT	ViaSat	46.22
VSEC	VSE Corporation	34.5
VSH	Vishay Intertechnology	22.53
VSPR	Vesper Healthcare Acquisition	10.65
VST	Vistra Energy	20.37
VSTA	Vasta Platform	14.48
VSTM	Verastem	2.07
VSTO	Vista Outdoor	31.01
VTGN	VistaGen Therapeutics	2.14
VTNR	Vertex Energy	1.88
VTOL	Bristow Group	25.36
VTR	Ventas	47.56
VTRS	Viatris	17.45
VTRU	Vitru	15.49
VTSI	VirTra	3.95
VTVT	vTv Therapeutics	2.04
VUZI	Vuzix	11.56
VVI	Viad Corp	34.74
VVNT	Vivint Smart Home	19.89
VVOS	Vivos Therapeutics	7.01
VVPR	VivoPower International	12.76
VVV	Valvoline	23.94
VWAGY	Volkswagen AG	21.12
VXRT	Vaxart	15.57
VYGG	Vy Global Growth	11.2
VYGR	Voyager Therapeutics	7.5
VYNE	VYNE Therapeutics	2.3
VZ	Verizon	54.28
W	Wayfair	281.03
WAB	Wabtec	76.27
WABC	Westamerica Bancorporation	56.91
WAFD	Washington Federal	26.34
WAFU	Wah Fu Education Group	6.16
WAL	Western Alliance Bancorporation	70.38
WARM	Cool Technologies	0.02
WASH	Washington Trust Bancorp	43.78
WAT	Waters Corporation	268.81
WATT	Energous	3.5
WB	Weibo	47.12
WBA	Walgreens Boots Alliance	48.83
WBAI	500.com	11.54
WBBW	Westbury Bancorp	26.4
WBC	WABCO Holdings	21.45
WBK	Westpac Banking	16.25
WBS	Webster Financial	47.85
WBT	Welbilt	13.82
WCAGY	Wirecard AG	0.3
WCC	WESCO International	80.92
WCG	WellCare Health Plans	0.49
WCN	Waste Connections	98.4
WD	Walker & Dunlop	85.12
WDAY	Workday	236.69
WDC	Western Digital	57.59
WDDD	Worlds Inc.	0.47
WDFC	WD-40 Company	309
WDR	Waddell & Reed Financial	25.25
WEC	WEC Energy Group	88.55
WEI	Weidai	1.46
WELL	Welltower	62.51
WEN	Wendy''s	20.43
WERN	Werner Enterprises	40.03
WES	Western Midstream Partners	14.71
WETF	WisdomTree Investments	5.53
WEX	WEX Inc.	195.74
WEYS	Weyco Group	17.34
WF	Woori Financial Group	24.51
WFC	Wells Fargo	29.99
WGO	Winnebago Industries	67.82
WH	Wyndham Hotels & Resorts	58.8
WHD	Cactus	26.6
WHF	WhiteHorse Finance	13.84
WHG	Westwood Holdings Group	12
WHLM	Wilhelmina International	5.45
WHLR	Wheeler Real Estate Investment Trust	2.7
WHR	Whirlpool	186.56
WIFI	Boingo Wireless	11.49
WILC	G. Willi Food International	21.16
WIMI	WiMi Hologram Cloud	8.46
WINA	Winmark Corporation	176
WING	Wingstop	153.73
WINR	Simplicity Esports & Gaming	13
WINS	Wins Finance Holdings	0.1
WINSF	Wins Finance Holdings	4.3
WINT	Windtree Therapeutics	5.51
WIRE	Encore Wire Corporation	58.95
WISA	Summit Wireless Technologies	3.29
WISH	ContextLogic	31.19
WIT	Wipro	6.37
WIX	Wix.com	259.99
WK	Workiva	101.25
WKEY	WISeKey International Holding	7.07
WKHS	Workhorse Group	38.86
WLDN	Willdan Group	46.57
WLFC	Willis Lease Finance	28.49
WLK	Westlake Chemical	79.18
WLKP	Westlake Chemical Partners LP	24.33
WLL	Whiting Petroleum	21.48
WLMS	Williams Industrial Services	3.38
WLTW	Willis Towers Watson	207.45
WM	Waste Management	112.09
WMB	Williams Companies	21.29
WMC	Western Asset Mortgage Capital	3.01
WMG	Warner Music Group	35.5
WMK	Weis Markets	51.73
WMS	Advanced Drainage Systems	86.57
WMT	Walmart	139.27
WNC	Wabash National	16.11
WNEB	Western New England Bancorp	6.75
